Step ID,Problem Hierarchy,Problem Name,Max Problem View,Step Name,Avg Incorrects,Avg Hints,Avg Corrects,% First Attempt Incorrects,% First Attempt Hints,% First Attempt Corrects,Avg Step Duration (sec),Avg Correct Step Duration (sec),Avg Error Step Duration (sec),Total Students,Total Opportunities,KC (new KC model name)
192b4a535a9cfe176b5af8e01ff340a8,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_coupling,2,meta_coupling_02_i1 UpdateRadioButton,1.1344,0,1.0593,61.2648,0,38.7352,52.735,47.615,55.948,251,253,
7b6e5ba2f46124b1de80fe408c2e0e23,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_coupling,2,meta_coupling_03_i1 UpdateRadioButton,0.8884,0,1.0598,47.012,0,52.988,37.486,36.436,38.669,248,251,
1ff9eacb76df0484c4a4c62528089c9d,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_energy,2,metab-energy_01_i1 UpdateRadioButton,0.948,0,1.0367,58.7156,0,41.2844,3.716,0.185,6.198,323,327,
d40a26c102013ec20b766954c96e281b,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_energy,2,metab-energy_02_i1 UpdateRadioButton,0.3778,0,1.0381,28.8889,0,71.1111,30.773,27.386,39.167,313,315,
f070406d35063678855bb389132da49d,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_energy,3,metab-energy_03_i1 UpdateRadioButton,0.8555,0,1.0694,48.8439,0,51.1561,26.223,20.898,31.833,319,346,
52a336e25107dbe7e020841740555c7c,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_energy,2,metab-energy_04_i1 UpdateRadioButton,0.8875,0,1.0418,54.9839,0,45.0161,26.474,21.093,30.906,308,311,
b3c4a023dd6627ec6694d64101bab11c,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_redox,2,metab_redox_01_i1 UpdateRadioButton,0.2374,0,1.0148,12.1662,0,87.8338,1.792,0.088,14.098,332,337,
f27c3c8fa965ff2af28fddfc7b318322,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_redox,2,metab_redox_02_i1 UpdateRadioButton,0.4815,0,1.034,29.321,0,70.679,23.713,23.07,25.266,321,324,
b8b17a519d96e8eb1d2344f7ef954638,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_redox,2,metab_redox_03_i1 UpdateRadioButton,0.243,0,1.0218,18.3801,0,81.6199,27.216,27.966,23.898,321,321,
baaad06e09d120e331aae5ee87f481ed,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_redox,4,metab_redox_04_i1 UpdateRadioButton,1.3524,0,1.0633,73.1928,0,26.8072,32.584,30.809,33.235,314,332,
be16cec81bac74381e12753c301f49c5,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_redox,3,metab_redox_05_i1 UpdateRadioButton,1.3987,0,1.0686,78.4314,0,21.5686,84.765,78.258,86.585,299,306,
8d18d96505418d16d7fb9c9f0ba69333,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_thermo,3,metab-thermo_01_i1 UpdateRadioButton,0.8667,0,1.0348,66.087,0,33.913,12.73,1.179,18.658,315,345,
6609333473ad54aff01891eb60647957,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_thermo,3,metab-thermo_02_i1 UpdateRadioButton,0.4816,0,1.01,26.7559,0,73.2441,42.179,42.023,42.608,294,299,
b811ff3cb9253c1176bddf80fa3ae70e,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_thermo,3,metab-thermo_03_i1 UpdateRadioButton,0.8299,0,1.051,49.6599,0,50.3401,35.256,29.15,41.577,289,294,
5a43e0b161232e848aec058cf066b2c7,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Energetics",inline_digit-metabolism_thermo,3,metab-thermo_04_i1 UpdateRadioButton,1.3621,0,1.6379,54.1379,0,45.8621,58.066,57.779,58.306,278,290,
c8c2a8e16fa62afc462c6e0303c48c48,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",a2_HS-pathway_regulation,6,pathways_q0_i1 UpdateRadioButton,0.5308,0,0.4692,53.0752,0,46.9248,28.101,25.256,30.493,439,439,
90913c970a41216c4348da918ff36fd3,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",a2_HS-pathway_regulation,6,pathways_q1_i1 UpdateRadioButton,0.3485,0,0.6515,34.8519,0,65.1481,28.101,27.556,29.347,439,439,
b1efc398183283de0ad256de337bd8e4,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",a2_HS-pathway_regulation,6,pathways_q2_i1 UpdateRadioButton,0.4191,0,0.5809,41.9134,0,58.0866,28.101,26.381,30.216,439,439,
d1a85c5b2638e949a9c6ef7a19b30de6,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",a2_HS-pathway_regulation,6,pathways_q3_i1 UpdateRadioButton,0.0387,0,0.9613,3.8724,0,96.1276,28.101,27.98,30.248,439,439,
7269822d5b2eded00551784b0cfc51e4,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",a2_HS-pathway_regulation,6,pathways_q4_i1 UpdateRadioButton,0.2005,0,0.7995,20.0456,0,79.9544,28.101,27.64,29.606,439,439,
3693e1c297326fe945020424c71c814f,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",a2_HS-pathway_regulation,6,pathways_q5_i1 UpdateRadioButton,0.4465,0,0.5535,44.6469,0,55.3531,28.101,28.104,28.098,439,439,
e31c8d109b98bf6f23fd8c2248639795,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",a2_HS-pathway_regulation,6,pathways_q6_i1 UpdateRadioButton,0.1959,0,0.8041,19.59,0,80.41,28.101,27.582,30.154,439,439,
dc9d6eb53629280c9f5e412ea304623e,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_digit-intrometabolism,3,intro_met_01_i1 UpdateRadioButton,0.2659,0,1.0202,17.341,0,82.659,19.244,15.979,35.345,342,346,
2797a99f4ff4816a7c6fad801a991066,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_digit-intrometabolism,3,intro_met_02_i1 UpdateRadioButton,0.2615,0,1.0172,18.3908,0,81.6092,19.364,18.709,22.25,343,348,
c67edf7862ea0356c894b2a60b6eaa69,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_digit-intrometabolism,3,intro_met_03_i1 UpdateRadioButton,0.1495,0,1.0103,14.1753,0,85.8247,0.505,0.033,3.364,381,388,
fde7b415e1b8cfc1fa6306f65054f441,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_digit-metabolism-regulation,3,metab-regul-01_i1 UpdateRadioButton,0.5309,0,1.0163,49.8371,0,50.1629,29.893,28.26,31.536,302,307,
da3c55389b602827b5f00561bea5865e,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_digit-metabolism-regulation,4,metab-regul-02_i1 UpdateRadioButton,12.5167,0,0,100,0,0,42.974,,42.974,325,389,
cf0929d644124856cb2a88ffaf20cc23,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_digit-metabolism-regulation,3,metab-regul-03_i1 UpdateRadioButton,0.8459,0,1.0502,46.9534,0,53.0466,51.305,53.784,48.504,276,279,
1df5c3c9049e127d138411c5e12d82ce,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_digit-metabolism-regulation,3,metab-regul-04_i1 UpdateRadioButton,1.8203,0,1.043,82.8125,0,17.1875,36.555,24.75,39.005,253,256,
c9ae5db998b486abc0abb6b778214fa3,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_digit-metabolism-regulation,3,metab-regul-05_i1 UpdateRadioButton,0.4981,0,1.0661,41.6342,0,58.3658,22.043,22.483,21.43,253,257,
9a8113fdc634360df0e3241b4f09f8a1,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_l30_metreg_inhibitor,2,q3_i1 UpdateShortAnswer,0,0.1,1.1621,0,7.5862,92.4138,15.838,11.519,68.455,281,290,
8b327aa232eabe02fc68a5169493ad78,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_l30_metreg_regulation,3,mcq_30_q01_i1 UpdateRadioButton,1.375,0.0762,1.0213,68.2927,4.878,26.8293,10.634,0.636,14.3,316,328,
8594a18f7e821d9c58a6499c41f02ca0,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_l30_metreg_regulation,3,mcq_30_q06_i1 UpdateRadioButton,1.2708,0.1444,1.0072,66.787,11.9134,21.2996,58.345,43.136,62.5,274,277,
8fd3fd1b3ade0ec953f0f94977a733dd,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",inline_l30_metreg_regulation,3,mcq_30_q07_i1 UpdateRadioButton,1.2017,0,1.0126,67.6471,0,32.3529,51.941,45.026,55.269,237,238,
2b7ac7f4ab05507f6a087bdcead93e94,"(sequence) Introduction to Biology, (unit) REDOX in Chemistry, (module) Pathways",regulation_response,2,regulation_response_q1_regulation_response_a1 UpdateShortAnswer,0,0,1.1943,0,0,100,11.739,11.739,,279,283,
17f23db61b7a1cd2042c4ccb09b5a62f,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",dynadrop_assessment_PCR,3,q1_new UpdateComboBox,0.165,0,0.9966,13.8047,0,86.1953,4.286,3.613,8.488,297,297,
5bd0be60661cfb3aa8d6669037b085c3,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",dynadrop_assessment_PCR,2,q1_primer UpdateComboBox,0.1959,0,1.0034,16.2162,0,83.7838,5.861,5.278,8.875,296,296,
b7606c459e829a5fbbc43ec454ccdd2c,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",dynadrop_assessment_PCR,2,q1_separate UpdateComboBox,0.1477,0,1.0101,10.7383,0,89.2617,5.654,5.248,9.031,298,298,
80cb659faf871f6fb7cf9ecafe93016c,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",dynadrop_assessment_PCR,2,q1_t_55 UpdateComboBox,0.1728,0,1.0133,12.2924,0,87.7076,4.797,4.261,8.622,300,301,
dec469dd72d0d23b1d480b052007cba6,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",dynadrop_assessment_PCR,2,q1_t_78 UpdateComboBox,0.4455,0,1.0198,31.0231,0,68.9769,4.475,3.057,7.628,302,303,
420366f9b5e6f9ebd65d201f406c001f,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",dynadrop_assessment_PCR,2,q1_t_98 UpdateComboBox,0.1089,0,1.0165,7.5908,0,92.4092,2.109,1.611,8.174,302,303,
f62f57d2fa0b57c6ed8bdae2778dc22d,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_function_replication_lbd,1,q1_i1 UpdateRadioButton,0.293,0,1.0127,20.3822,0,79.6178,1.532,0.06,7.281,314,314,
48dcd9c8d39c16fd949b930c98dc4681,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_function_replication_lbd,2,q2_i1 UpdateRadioButton,0.141,0,1,7.6923,0,92.3077,9.804,9.645,11.708,312,312,
14f945885d6feed56ef83ab45f719649,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_function_replication_lbd,2,q3_i1 UpdateRadioButton,0.1603,0,1.0032,13.141,0,86.859,6.489,5.517,12.915,312,312,
2efd9e3b2a784548f64f23df6aecc64b,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_function_replication_lbd,2,q4_i1 UpdateRadioButton,0.0581,0,1,3.871,0,96.129,5.927,3.946,55.125,310,310,
bccd62b3b8365eb380f5da4021825d6e,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_code_lbd,2,q1_A UpdateShortAnswer,0,0,1.2704,0,0,100,7.863,7.863,,268,270,
f333759d60896a063ad6bfcecd82ecb3,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_crime_lbd,2,q1_i1 UpdateRadioButton,0.3673,0.0073,1.0182,34.5455,0.7273,64.7273,3.069,0.118,8.485,274,275,
5659bcbd9d762199f88c1c4573a9e6a4,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_crime_lbd,2,q2_i1 UpdateRadioButton,0.6877,0,1.052,32.7138,0,67.2862,18.97,14.392,28.386,269,269,
667d1c5ea650cce0f061684c29a72292,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_crime_lbd,2,q3_i1 UpdateRadioButton,0.6235,0,1.0081,28.3401,0,71.6599,16.219,13.514,23.057,247,247,
1f9334fce78175311dee2440653496da,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_czar_digt,1,q1_i1 UpdateRadioButton,0.9233,0,1.0348,56.0976,0,43.9024,3.808,1.246,5.814,287,287,
20848538e82e06670e330ce6f46d4d8a,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_dna_info_digt,1,q1_i1 UpdateRadioButton,0.2192,0,1.006,12.012,0,87.988,0.486,0.065,3.575,333,333,
5f31ace0026f0e5563cabb1712269688,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_helicase_digt,1,q1_i1 UpdateRadioButton,0.4012,0,1.0213,21.2766,0,78.7234,1.102,0.193,4.464,329,329,
a71395296db11acd85d1df26d181ead2,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_helicase_digt,2,q2_i1 UpdateRadioButton,0.5562,0,1.0213,38.2979,0,61.7021,14.474,13.493,16.068,329,329,
b34046a116177ce4b01da43111dcf9e8,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_helicase_digt,3,q3_i1 UpdateRadioButton,0.6295,0,1.009,40.3614,0,59.6386,15.587,13.869,18.127,329,332,
e9a55bfea8c4f7eca2bb95a4102483cf,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q10_i1 UpdateRadioButton,0.1849,0,1.0075,11.3208,0,88.6792,26.405,28.151,12.9,265,265,
73175134d65c887acbf59bf4e159d865,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q1_i1 UpdateRadioButton,0.311,0,1.0122,20.122,0,79.878,0.878,0.034,4.227,326,328,
06aebaddab86b220235f2dbb871c1518,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q2_i1 UpdateRadioButton,0.2265,0,1.007,22.6481,0,77.3519,13.248,13.188,13.454,287,287,
bdc1fce3fb70ada71f06fb1b51a1fff4,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q3_i1 UpdateRadioButton,0.1825,0,1.0105,18.2456,0,81.7544,3.486,3.146,5.01,285,285,
40e75c15394944d64c221452397a4958,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q4_i1 UpdateRadioButton,0.1263,0,1.0175,11.2281,0,88.7719,2.712,2.472,4.604,285,285,
795214fec79ef3bd0355bd6c33a66224,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q5_i1 UpdateRadioButton,0.2892,0,1.007,28.5714,0,71.4286,3.034,2.269,4.945,287,287,
9d6858cbf595e2f28e3018834d84d759,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q6_i1 UpdateRadioButton,0.1388,0,1.0249,12.8114,0,87.1886,11.185,10.976,12.611,281,281,
234af8aa6c4798261a1b9b9bf68f1a06,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q7_i1 UpdateRadioButton,0.5543,0,1.0145,39.8551,0,60.1449,13.007,11.572,15.173,276,276,
bc67ffa1c35eb6907d93fef7fd5ba8ee,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q8_i1 UpdateRadioButton,0.1204,0,1.0511,11.6788,0,88.3212,11.821,11.38,15.156,274,274,
02d4905e137f2013b915024498e8cb62,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_location_lbd,2,q9_i1 UpdateRadioButton,0.3852,0,1,27.4074,0,72.5926,32.97,35.628,25.932,270,270,
d3608423e17d0d9c834b79a6cac897ab,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_pcr_digt,2,q1_DNA_PCR_double UpdateComboBox,0.4955,0,0.997,40.7855,0,59.2145,1.722,0.077,4.111,330,331,
95eb9ce074e13001c5ff0145856e6e05,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_pcr_digt,2,q2_DNA_PCR_copy UpdateComboBox,0.5599,0,1.021,42.2156,0,57.7844,13.632,11.487,16.567,328,334,
61e86979ae7d9155af9be72ad98afb04,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_pcr_digt,2,q3_DNA_PCR_normal UpdateComboBox,0.3219,0,1.0188,23.4375,0,76.5625,9.7,7.955,15.4,320,320,
e497e518eb34bcb2a7da82f6253f4bc1,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_pcr_digt,2,q4_DNA_PCR_involv UpdateComboBox,0.3445,0,0.997,25.9146,0,74.0854,7.131,6.457,9.059,328,328,
6a1751ac0ea9a1ae928e11bebb4d8486,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_pcr_digt,2,q5_DNA_PCR_temp UpdateComboBox,0.3427,0,1,26.4798,0,73.5202,8.159,6.428,12.965,320,321,
e8b4358aadb3fb7657c4462df8f4c2f7,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_pcr_digt,2,q6_DNA_PCR_prim UpdateComboBox,0.2813,0,1.0031,21.4067,0,78.5933,6.379,5.362,10.114,327,327,
15529e3278233a2aa9bfe42367701602,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_pcr_digt,2,q7_DNA_PCR_larg UpdateComboBox,0.8148,0,1.0648,58.0247,0,41.9753,9.318,5.875,11.809,322,324,
69ed532f27e1185b1c2d66ec7ae5c867,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q10_i1 UpdateRadioButton,0.1163,0,0.8837,11.6327,0,88.3673,20.996,21.503,17.382,379,490,
00ffc8e3361cbade2ce095f811f59345,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q1_i1 UpdateRadioButton,0.0354,0,0.9646,3.5433,0,96.4567,20.935,20.858,23.792,386,508,
357b7ed538d65f05a37fe6afd4e55334,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q2_i1 UpdateRadioButton,0.0504,0,0.9496,5.0403,0,94.9597,20.799,20.844,19.96,379,496,
11c223cf6403266cea39178092af8278,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q2a_i1 UpdateRadioButton,0.0955,0,0.9045,9.5528,0,90.4472,20.56,20.335,22.705,384,492,
d42c1c31f60052fd252b7a38ebfd143c,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q3_i1 UpdateRadioButton,0.1513,0,0.8487,15.1329,0,84.8671,20.405,20.117,22.303,373,489,
91d1e509cf2dc37d694f7fabdb89c5d1,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,6,genetics_molecular_DNA_m1_pool_q3a_bases_i1 UpdateRadioButton,0.28,0,0.72,28,0,72,20.602,20.681,20.4,380,500,
51b8999ef75ced25c216ec409fcf3417,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q4_i1 UpdateCheckbox,0.1717,0,0.8283,17.1717,0,82.8283,20.327,20.183,21.076,374,495,
452b7b5d3b7c6ac1ee8dac1c7340d4dc,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q5_i1 UpdateRadioButton,0.0495,0,0.9505,4.9505,0,95.0495,20.63,20.599,21.245,380,505,
ce6c0e3537b9b15a86978c596bbbc5bf,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q6_i1 UpdateRadioButton,0.3508,0,0.6492,35.0775,0,64.9225,20.696,19.664,22.692,391,516,
8428d31feda972ae08655827467231e5,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,6,genetics_molecular_DNA_m1_pool_q7_i1 UpdateRadioButton,0.0664,0,0.9336,6.6406,0,93.3594,20.686,20.93,17.038,393,512,
93453b0ba4844ff95b1d0f7723be3f6c,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q8_i1 UpdateRadioButton,0.0639,0,0.9361,6.3872,0,93.6128,20.608,20.47,22.674,387,501,
445b93522e8c33a01cda116804af9b51,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_quiz,7,genetics_molecular_DNA_m1_pool_q9_i1 UpdateRadioButton,0.1673,0,0.8327,16.7339,0,83.2661,20.596,20.253,22.442,380,496,
120673502e32aeec5b2b749c32d01f75,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_sequence_digt,2,q1_DNA_SEQUENCE_first UpdateComboBox,0.1557,0,0.994,14.3713,0,85.6287,1.246,0.51,5.625,332,334,
aa44c02dc8632670e61f6837ed592666,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_sequence_digt,2,q1_DNA_SEQUENCE_second UpdateComboBox,0.3886,0.003,1.003,31.9277,0.3012,67.7711,7.343,6.222,9.701,332,332,
4c321ea668e6c78bb7d448b093d4b2eb,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",genetics_molecular_sequence_digt,2,q1_DNA_SEQUENCE_third UpdateComboBox,0.5916,0,1,30.03,0,69.97,8.574,6.15,14.22,332,333,
c8bc523f0e4f1deec8184f8020fb4881,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",inline_DNA_replication_id,2,q1_DNA_replication_helix_i1 UpdateRadioButton,0.1927,0,1.0061,15.5963,0,84.4037,0.636,0,4.078,325,327,
f93f936e40fe4636fa839a4a3f9b5217,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",inline_DNA_replication_id,3,q2_dbl_strand_code_i1 UpdateRadioButton,0.119,0,1.0204,7.8231,0,92.1769,18.324,17.522,27.739,294,294,
b2ca3f707d5adc43489ca77f9976f830,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) DNA Function",inline_DNA_replication_id,3,q3_DNA_replic_labels_i1 UpdateRadioButton,0.5133,0,1.0076,36.5019,0,63.4981,22.867,20.868,26.344,263,263,
f782e442b7e8acd61c1099a40bac0780,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_acid_or_base_DIGT,2,q1_i1 UpdateRadioButton,0.8333,0,1,50,0,50,0.667,0,1.333,5,6,
88b6192dc7b9100ddb8c6eb0cc9a245d,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_acid_or_base_DIGT,2,q2_i1 UpdateRadioButton,0.1667,0,1,16.6667,0,83.3333,2.5,2.4,3,5,6,
31862e09e1c8dc248a05424f2e079863,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_acid_or_base_DIGT,2,q3_i1 UpdateRadioButton,0.6667,0,1,50,0,50,6.333,2.333,10.333,5,6,
6a81d79d5c1823209662ab8f0d4d954f,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,8,nucleic_acids_pool_a2_q1_i1 UpdateRadioButton,0.2599,0,0.7401,25.9878,0,74.0122,22.598,21.732,25.554,432,658,
5eee461fc9e705134b060bdce27bd927,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,8,nucleic_acids_pool_a2_q5_i1 UpdateRadioButton,0.0836,0,0.9164,8.3587,0,91.6413,22.598,22.609,22.471,432,658,
04378bd8e55be55aeb92468648c0894e,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,8,nucleic_acids_pool_a2_q6_i1 UpdateRadioButton,0.1641,0,0.8359,16.4134,0,83.5866,22.598,22.432,23.412,432,658,
fc2ff9aecaf5fbc108def732c69f51ea,"(sequence) Introduction to Biology, (unit) Stored Information in DNA Takes Shape in Protein, (module) Nucleic Acids",biochem_nucleic-acids_quiz,8,nucleic_acids_pool_a2_q7_i1 UpdateRadioButton,0.0623,0,0.9377,6.231,0,93.769,22.598,22.39,26.031,432,658,
